movie_id,title,overview,genres,cast,keywords,runtime,release_year,language,vote_average,vote_count,combined_features
670347,Bone Marrow,"Bahar has divorced her husband and is now remarried living a new life. Her son from her previous marriage, Payam, has leukemia and now she must find her ex-husband in order to save her son no matter what it takes.",['Drama'],"['Parinaz Izadyar', 'Babak Hamidian', 'Javad Ezzati']",[],108,2020,fa,6.0,3,"Bahar has divorced her husband and is now remarried living a new life. Her son from her previous marriage, Payam, has leukemia and now she must find her ex-husband in order to save her son no matter what it takes. ['Drama'] ['Parinaz Izadyar', 'Babak Hamidian', 'Javad Ezzati'] []"
695675,Fox Hunting,"Fox Hunting adapted from Wang Jianxing's popular novel of the same name, the original work won the ""Golden Shield Literature Award"". It is about the kidnapping of the daughter of the chairman of a company based in a certain country abroad, and a huge ransom. The company's security captain and veteran Xiao Jian, in order to make up for his negligence, safeguard the dignity of the Chinese people, assist the country's police officer Mo Tai through hardships, wipe out the terrorists, and rescue the touching stories of his compatriots.",['Action'],"['Eva Huang Shengyi', 'Xu Jia', 'Eric Tsang Chi-Wai']",[],105,2020,zh,9.0,1,"Fox Hunting adapted from Wang Jianxing's popular novel of the same name, the original work won the ""Golden Shield Literature Award"". It is about the kidnapping of the daughter of the chairman of a company based in a certain country abroad, and a huge ransom. The company's security captain and veteran Xiao Jian, in order to make up for his negligence, safeguard the dignity of the Chinese people, assist the country's police officer Mo Tai through hardships, wipe out the terrorists, and rescue the touching stories of his compatriots. ['Action'] ['Eva Huang Shengyi', 'Xu Jia', 'Eric Tsang Chi-Wai'] []"
750809,Counterintelligence,"Two days after the 2016 U.S. Presidential Election, a young careerist is abducted by an at-large intelligence operative carrying a mysterious briefcase, while being hotly pursued by a driven agency director and her dull-witted team.","['Action', 'Comedy', 'Thriller']","['Sharae Foxie', 'Brian Adrian Koch', 'Marcella Laasch']",[],89,2020,en,5.0,2,"Two days after the 2016 U.S. Presidential Election, a young careerist is abducted by an at-large intelligence operative carrying a mysterious briefcase, while being hotly pursued by a driven agency director and her dull-witted team. ['Action', 'Comedy', 'Thriller'] ['Sharae Foxie', 'Brian Adrian Koch', 'Marcella Laasch'] []"
618208,"This Is Not a Burial, It's a Resurrection","Amongst the mountains of Lesotho, an 80-year-old widow winds up her affairs and makes arrangements for her burial. But when her village is threatened with resettlement due to the construction of a reservoir, she finds a new will to live and ignites a spirit of resistance within her community.",['Drama'],"['Mary Twala', 'Jerry Mofokeng', 'Makhaola Ndebele']","['rural life', 'old people']",120,2020,st,7.4,42,"Amongst the mountains of Lesotho, an 80-year-old widow winds up her affairs and makes arrangements for her burial. But when her village is threatened with resettlement due to the construction of a reservoir, she finds a new will to live and ignites a spirit of resistance within her community. ['Drama'] ['Mary Twala', 'Jerry Mofokeng', 'Makhaola Ndebele'] ['rural life', 'old people']"
611395,Double World,"Keen to bring honor to his clan, young villager Dong Yilong embarks on a perilous journey to compete in a tournament that selects warriors for battle.","['Action', 'Adventure', 'Fantasy']","['Henry Lau', 'Peter Ho', 'Lin Chenhan']","['martial arts', 'dragon', 'fantasy world', 'adventure games']",110,2020,zh,6.711,244,"Keen to bring honor to his clan, young villager Dong Yilong embarks on a perilous journey to compete in a tournament that selects warriors for battle. ['Action', 'Adventure', 'Fantasy'] ['Henry Lau', 'Peter Ho', 'Lin Chenhan'] ['martial arts', 'dragon', 'fantasy world', 'adventure games']"
717634,Girl,"A young woman returns to her small hometown intent on killing her abusive father only to discover someone murdered him the day before. As the girl searches for answers, she uncovers a family legacy more dangerous than she'd imagined.",['Thriller'],"['Bella Thorne', 'Mickey Rourke', 'Glen Gould']","['daughter', 'small town', 'sheriff', 'father murder', 'uncle', 'dysfunctional family', 'revenge', 'axe murder', 'small town sheriff', 'father daughter relationship', 'mother daughter relationship']",90,2020,en,6.0,227,"A young woman returns to her small hometown intent on killing her abusive father only to discover someone murdered him the day before. As the girl searches for answers, she uncovers a family legacy more dangerous than she'd imagined. ['Thriller'] ['Bella Thorne', 'Mickey Rourke', 'Glen Gould'] ['daughter', 'small town', 'sheriff', 'father murder', 'uncle', 'dysfunctional family', 'revenge', 'axe murder', 'small town sheriff', 'father daughter relationship', 'mother daughter relationship']"
653744,Sergio,"A sweeping drama set in the chaotic aftermath of the US invasion of Iraq, where the life of top UN diplomat Brazilian Sérgio Vieira de Mello hangs in the balance during the most treacherous mission of his career.",['Drama'],"['Wagner Moura', 'Ana de Armas', 'Garret Dillahunt']",[],118,2020,en,6.562,347,"A sweeping drama set in the chaotic aftermath of the US invasion of Iraq, where the life of top UN diplomat Brazilian Sérgio Vieira de Mello hangs in the balance during the most treacherous mission of his career. ['Drama'] ['Wagner Moura', 'Ana de Armas', 'Garret Dillahunt'] []"
735220,Borderline Coffee,"""Coffee?"" Asks the mysterious blue post-it that appears in front of Miranda. ""To Bed"" replies the red. Miranda's thoughts battle it out. This is heart-felt comedic short that will take you through the harrowing journey of getting a cup of coffee when suffering from extreme anxiety and depression.",['Comedy'],"['Susanna Stahlmann', 'Elizabeth Stahlmann', 'Jeff Ayars']",[],10,2020,en,10.0,1,"""Coffee?"" Asks the mysterious blue post-it that appears in front of Miranda. ""To Bed"" replies the red. Miranda's thoughts battle it out. This is heart-felt comedic short that will take you through the harrowing journey of getting a cup of coffee when suffering from extreme anxiety and depression. ['Comedy'] ['Susanna Stahlmann', 'Elizabeth Stahlmann', 'Jeff Ayars'] []"
1293879,Fleeting Nirvana,"12 minute short film inspired by true events, you will be taken into a world of beauty, romance, and deception.","['Drama', 'Fantasy']","['Michael A. Phoenix', 'Allison Pittel']",[],12,2020,en,0.0,0,"12 minute short film inspired by true events, you will be taken into a world of beauty, romance, and deception. ['Drama', 'Fantasy'] ['Michael A. Phoenix', 'Allison Pittel'] []"
594718,Sputnik,"At the height of the Cold War, a Soviet spacecraft crash lands after a mission gone awry, leaving the commander as its only survivor. After a renowned Russian psychologist is brought in to evaluate the commander’s mental state, it becomes clear that something dangerous may have come back to Earth with him…","['Science Fiction', 'Drama', 'Horror']","['Oksana Akinshina', 'Fyodor Bondarchuk', 'Pyotr Fyodorov']","['spacecraft', 'alien life-form', 'alien', 'murder', 'doctor', 'cosmonaut', 'spacecraft accident', 'alien creature', 'symbiotic', 'based on short film']",113,2020,ru,6.542,941,"At the height of the Cold War, a Soviet spacecraft crash lands after a mission gone awry, leaving the commander as its only survivor. After a renowned Russian psychologist is brought in to evaluate the commander’s mental state, it becomes clear that something dangerous may have come back to Earth with him… ['Science Fiction', 'Drama', 'Horror'] ['Oksana Akinshina', 'Fyodor Bondarchuk', 'Pyotr Fyodorov'] ['spacecraft', 'alien life-form', 'alien', 'murder', 'doctor', 'cosmonaut', 'spacecraft accident', 'alien creature', 'symbiotic', 'based on short film']"
704174,Big Breasts Sister,"Minjung, the older sister who was the first love of Cheolsu. Chulsoo is drinking with Minjung who was about to get mixed. The two people who drank do the affair in Min-jung's house. After returning home, Chul-soo meets Young-hun, who was close with Min-jung. Young-hoon is dating his favorite Yuri. After seeing Chul-soo for a long time, I am excited to introduce Yuri. However, Yuri, who was not interested in Yeonghoon, feels crushed by her withdrawal. Young-hoon and Chul-soo are second. Young-hun is surprised when he talks about what happened with Min-jung while drinking. Young-hoon goes to Min-jung right away. Yeonghoon also liked Minjung in the past and has been rejected many times. After drinking, he comes to pick up Min-jung. Min-jung feels sorry for the drunk Young-hun, and teaches Young-hun the real love.",['Romance'],"['Bae Mi-ra', 'Yeo Reum', 'Sang Woo']",['softcore'],64,2020,ko,0.0,0,"Minjung, the older sister who was the first love of Cheolsu. Chulsoo is drinking with Minjung who was about to get mixed. The two people who drank do the affair in Min-jung's house. After returning home, Chul-soo meets Young-hun, who was close with Min-jung. Young-hoon is dating his favorite Yuri. After seeing Chul-soo for a long time, I am excited to introduce Yuri. However, Yuri, who was not interested in Yeonghoon, feels crushed by her withdrawal. Young-hoon and Chul-soo are second. Young-hun is surprised when he talks about what happened with Min-jung while drinking. Young-hoon goes to Min-jung right away. Yeonghoon also liked Minjung in the past and has been rejected many times. After drinking, he comes to pick up Min-jung. Min-jung feels sorry for the drunk Young-hun, and teaches Young-hun the real love. ['Romance'] ['Bae Mi-ra', 'Yeo Reum', 'Sang Woo'] ['softcore']"
631132,Goblin Slayer: Goblin's Crown,"Goblin Slayer and his party head up to the snowy mountains in the north after receiving that request from the Sword Maiden to find any information on the Noble Fencer that disappeared after leaving to slay some goblins. A small village gets attacked, they encounter a mysterious chapel, and something about how these goblins are acting bothers the Goblin slayer.  In order to save the captured Noble Fencer, the Goblin Slayer and his party head to an ancient fortress covered in snow to face off with a powerful foe and a horde of goblins!","['Animation', 'Adventure', 'Action', 'Fantasy']","['Yuuichirou Umehara', 'Yui Ogura', 'Nao Toyama']","['rape', 'based on novel or book', 'elves', 'magic', 'murder', 'religion', 'massacre', 'adventurer', 'dark fantasy', 'goblin', 'seinen', 'anime', 'based on light novel', 'adventure']",86,2020,ja,7.294,294,"Goblin Slayer and his party head up to the snowy mountains in the north after receiving that request from the Sword Maiden to find any information on the Noble Fencer that disappeared after leaving to slay some goblins. A small village gets attacked, they encounter a mysterious chapel, and something about how these goblins are acting bothers the Goblin slayer.  In order to save the captured Noble Fencer, the Goblin Slayer and his party head to an ancient fortress covered in snow to face off with a powerful foe and a horde of goblins! ['Animation', 'Adventure', 'Action', 'Fantasy'] ['Yuuichirou Umehara', 'Yui Ogura', 'Nao Toyama'] ['rape', 'based on novel or book', 'elves', 'magic', 'murder', 'religion', 'massacre', 'adventurer', 'dark fantasy', 'goblin', 'seinen', 'anime', 'based on light novel', 'adventure']"
514207,Invasion,"Two years after the fall of the alien ship, the life of a young woman from Moscow has been changed forever. Her growing powers are now at the focus of both human and celestial investigation: an alien force takes an interest in her, and will stop short of nothing, including an invasion. Can love and compassion save humanity, when faced with a much greater and more demanding test this time?","['Science Fiction', 'Drama', 'Action']","['Alexander Petrov', 'Irina Starshenbaum', 'Oleg Menshikov']","['extraterrestrial technology', 'survival', 'alien invasion', 'compassion', 'urban setting', 'speculative', 'family issues', 'playful', 'being human', 'human alien love', 'urban survival', 'inspirational', 'euphoric', 'sympathetic']",129,2020,ru,6.865,842,"Two years after the fall of the alien ship, the life of a young woman from Moscow has been changed forever. Her growing powers are now at the focus of both human and celestial investigation: an alien force takes an interest in her, and will stop short of nothing, including an invasion. Can love and compassion save humanity, when faced with a much greater and more demanding test this time? ['Science Fiction', 'Drama', 'Action'] ['Alexander Petrov', 'Irina Starshenbaum', 'Oleg Menshikov'] ['extraterrestrial technology', 'survival', 'alien invasion', 'compassion', 'urban setting', 'speculative', 'family issues', 'playful', 'being human', 'human alien love', 'urban survival', 'inspirational', 'euphoric', 'sympathetic']"
1199867,Alexandre Dumas: The Flamboyant,"A look back at ten years in the life of the French writer Alexandre Dumas (1802-1870). From financial straits to wealth, from glory to bankruptcy, the decade from 1842 to 1852 summarises his extravagant life filled with twists and turns, characterised by a compulsive creativity and extraordinary appetite for life. We follow Alexandre Dumas as he travels throughout Europe, from Florence to Montecristo, from Marseille to Saint-Germain-en-Laye and from Paris to Brussels. We meet the father of ""The Three Musketeers"" who, with his remarkable sense for action, took his inspiration from his own story to breathe life into his characters.",['Documentary'],"['Thierry Hellin', 'Patrick de Jacquelot', 'Alexis Michalik']",[],93,2020,fr,0.0,0,"A look back at ten years in the life of the French writer Alexandre Dumas (1802-1870). From financial straits to wealth, from glory to bankruptcy, the decade from 1842 to 1852 summarises his extravagant life filled with twists and turns, characterised by a compulsive creativity and extraordinary appetite for life. We follow Alexandre Dumas as he travels throughout Europe, from Florence to Montecristo, from Marseille to Saint-Germain-en-Laye and from Paris to Brussels. We meet the father of ""The Three Musketeers"" who, with his remarkable sense for action, took his inspiration from his own story to breathe life into his characters. ['Documentary'] ['Thierry Hellin', 'Patrick de Jacquelot', 'Alexis Michalik'] []"
642666,Mangkujiwo,"After being removed from his position at the Keraton by Cokrokusumo, Brotoseno intends to take revenge. Brotoseno invites a woman named Kanti who is also filled with hatred for Cokrokusumo.",['Horror'],"['Sujiwo Tejo', 'Yasamin Jasem', 'Asmara Abigail']",[],109,2020,id,6.2,8,"After being removed from his position at the Keraton by Cokrokusumo, Brotoseno intends to take revenge. Brotoseno invites a woman named Kanti who is also filled with hatred for Cokrokusumo. ['Horror'] ['Sujiwo Tejo', 'Yasamin Jasem', 'Asmara Abigail'] []"
621151,Spell,"A father survives a plane crash in rural Appalachia, but becomes suspicious of the elderly couple who take him in to nurse him back to health with the ancient remedies.","['Thriller', 'Horror', 'Fantasy']","['Omari Hardwick', 'Loretta Devine', 'John Beasley']","['sheriff', 'prisoner', 'escape', 'gas station', 'cult', 'appalachia', 'lawyer', 'cell phone', 'backwoods', 'ceremony', 'faith healer', 'voodoo doll', 'appalachian mountains', 'plane crash', 'rural setting', 'cannibalism', 'blood moon', 'violence']",91,2020,en,6.487,413,"A father survives a plane crash in rural Appalachia, but becomes suspicious of the elderly couple who take him in to nurse him back to health with the ancient remedies. ['Thriller', 'Horror', 'Fantasy'] ['Omari Hardwick', 'Loretta Devine', 'John Beasley'] ['sheriff', 'prisoner', 'escape', 'gas station', 'cult', 'appalachia', 'lawyer', 'cell phone', 'backwoods', 'ceremony', 'faith healer', 'voodoo doll', 'appalachian mountains', 'plane crash', 'rural setting', 'cannibalism', 'blood moon', 'violence']"
616301,The Young Observant,"In a prestigious hotel school, Luca learns the art of service. How much of his own freedom and adolescence must the young man give up to work at serving customers?",['Documentary'],"['Luca Tufano', 'Mario Burlone', 'Lorenzo Carpani']",[],85,2020,it,7.1,12,"In a prestigious hotel school, Luca learns the art of service. How much of his own freedom and adolescence must the young man give up to work at serving customers? ['Documentary'] ['Luca Tufano', 'Mario Burlone', 'Lorenzo Carpani'] []"
784067,Palma,"Jeanne take her daughter for the week-end in Majorque. While everything goes to rack and ruin, mother’s only concern is to photograph Kiki, the classroom mascot.",['Drama'],"['Alexe Poukine', 'Lua Michel']","['travel', 'maternity', 'wanderings']",39,2020,fr,7.2,2,"Jeanne take her daughter for the week-end in Majorque. While everything goes to rack and ruin, mother’s only concern is to photograph Kiki, the classroom mascot. ['Drama'] ['Alexe Poukine', 'Lua Michel'] ['travel', 'maternity', 'wanderings']"
756982,Kamen Rider Zero-One: Real Time,"A mysterious man called Es/Kamen Rider Eden has emerged, committing simultaneous acts of terror across the world, with thousands of believers following his faith. While the people fall one by one and the world delves into chaos, Aruto Hiden stands up to stop him. Isamu Fuwa, Yaiba Yuia, Gai Amatsu, plus Jin and Horobi of MetsubouJinrai.net also transform into Kamen Riders and fight against the enemy while struggling to seek the truth.","['Action', 'Science Fiction']","['Fumiya Takahashi', 'Ryutaro Okada', 'Noa Tsurushima']","['artificial intelligence (a.i.)', 'superhero', 'robot', 'super power', 'real time', 'nanomachines', 'power suit', 'good and evil']",80,2020,ja,6.8,16,"A mysterious man called Es/Kamen Rider Eden has emerged, committing simultaneous acts of terror across the world, with thousands of believers following his faith. While the people fall one by one and the world delves into chaos, Aruto Hiden stands up to stop him. Isamu Fuwa, Yaiba Yuia, Gai Amatsu, plus Jin and Horobi of MetsubouJinrai.net also transform into Kamen Riders and fight against the enemy while struggling to seek the truth. ['Action', 'Science Fiction'] ['Fumiya Takahashi', 'Ryutaro Okada', 'Noa Tsurushima'] ['artificial intelligence (a.i.)', 'superhero', 'robot', 'super power', 'real time', 'nanomachines', 'power suit', 'good and evil']"
656563,Rich in Love,"Working incognito at his rich dad's company to test his own merits, Teto falls for Paula and tells her he grew up poor, a lie that spins out of control.","['Romance', 'Comedy']","['Danilo Mesquita', 'Giovanna Lancellotti', 'Jaffar Bambirra']",['romance'],104,2020,pt,7.69,627,"Working incognito at his rich dad's company to test his own merits, Teto falls for Paula and tells her he grew up poor, a lie that spins out of control. ['Romance', 'Comedy'] ['Danilo Mesquita', 'Giovanna Lancellotti', 'Jaffar Bambirra'] ['romance']"
889299,Ghillie,"In the heart of the Scottish highlands an ageing ghillie (hunter) conceals a dark secret from his wife, whose memory is failing due to dementia.",['Drama'],"['George Bushaway', 'Stephan Chase', 'Rose Daniel']",[],12,2020,en,0.0,0,"In the heart of the Scottish highlands an ageing ghillie (hunter) conceals a dark secret from his wife, whose memory is failing due to dementia. ['Drama'] ['George Bushaway', 'Stephan Chase', 'Rose Daniel'] []"
663346,Extra Credit,The issue of intuition versus anxiety is explored when a high school English teacher and a protective mother go toe to toe in a contentious battle over the erotic poetry of a teenage student.,['Drama'],"['Christine Donlon', 'Jeremy Radin', 'Charles Lott, Jr.']",[],10,2020,en,0.0,0,"The issue of intuition versus anxiety is explored when a high school English teacher and a protective mother go toe to toe in a contentious battle over the erotic poetry of a teenage student. ['Drama'] ['Christine Donlon', 'Jeremy Radin', 'Charles Lott, Jr.'] []"
716589,Les secrets de la belle endormie,,['Documentary'],"['Jane Birkin', 'Laurent Voulzy', 'Sonia Rolland']","['france', 'society', 'confinement']",0,2020,fr,0.0,0," ['Documentary'] ['Jane Birkin', 'Laurent Voulzy', 'Sonia Rolland'] ['france', 'society', 'confinement']"
551478,Jakarta vs Everybody,Dom came to Jakarta with a hope of becoming an actor. His encounter with Pingkan and Radit brings him deep into the labyrinth of drug trafficking. Will he abandon his dream?,"['Drama', 'Crime']","['Jefri Nichol', 'Wulan Guritno', 'Ganindra Bimo']","['jakarta indonesia', 'metropolitan', 'crime']",101,2020,id,5.1,7,"Dom came to Jakarta with a hope of becoming an actor. His encounter with Pingkan and Radit brings him deep into the labyrinth of drug trafficking. Will he abandon his dream? ['Drama', 'Crime'] ['Jefri Nichol', 'Wulan Guritno', 'Ganindra Bimo'] ['jakarta indonesia', 'metropolitan', 'crime']"
782917,Blue Dress,A young father seeks to atone for the rape that he committed in university by reaching out to apologize to the woman he assaulted.,[],"['Francis Chouler', 'Amalia Uys', 'Llewellyn Steenkamp']",[],0,2020,en,0.0,0,"A young father seeks to atone for the rape that he committed in university by reaching out to apologize to the woman he assaulted. [] ['Francis Chouler', 'Amalia Uys', 'Llewellyn Steenkamp'] []"
752872,"The Voyages of Matisse, Chasing Light","On the occasion of the 150th anniversary of Matisse's birth and of the exhibition at the Center Pompidou which will be dedicated to him in 2020, this art documentary brings us back to life of the journeys made by Matisse that influenced his art. And particularly his last trip to Polynesia in 1930 which will bring him to the threshold of contemporary art with the invention of his gouache cut-out papers.","['Documentary', 'TV Movie']","['Olivier Gourmet', 'Henri Matisse', 'Richard Wells']","[""côte d'azur"", 'biography', 'historical figure', 'art', 'character study', 'painter as artist', 'french polynesia', 'nice france', 'french painter', 'tanger', 'color-study', 'art documentary', 'travel documentary', 'famous painter']",52,2020,fr,8.0,1,"On the occasion of the 150th anniversary of Matisse's birth and of the exhibition at the Center Pompidou which will be dedicated to him in 2020, this art documentary brings us back to life of the journeys made by Matisse that influenced his art. And particularly his last trip to Polynesia in 1930 which will bring him to the threshold of contemporary art with the invention of his gouache cut-out papers. ['Documentary', 'TV Movie'] ['Olivier Gourmet', 'Henri Matisse', 'Richard Wells'] [""côte d'azur"", 'biography', 'historical figure', 'art', 'character study', 'painter as artist', 'french polynesia', 'nice france', 'french painter', 'tanger', 'color-study', 'art documentary', 'travel documentary', 'famous painter']"
690511,Monster Strike the Movie: Lucifer Dawn of Despair,"After a brief moment of peace, the Strike World faces a new crisis as Lucifer, once a trusted ally, succumbs to despair and unleashes chaos. As darkness spreads, Oragon and his friends must confront their doubts and unite to save their world from destruction. This epic tale explores themes of redemption, friendship, and the enduring fight against despair.","['Animation', 'Action', 'Fantasy']","['Yoko Hikasa', 'Nana Mizuki', 'Maaya Uchida']","['magic', 'angel', 'god', 'demon', 'combat', 'anime']",0,2020,ja,3.3,6,"After a brief moment of peace, the Strike World faces a new crisis as Lucifer, once a trusted ally, succumbs to despair and unleashes chaos. As darkness spreads, Oragon and his friends must confront their doubts and unite to save their world from destruction. This epic tale explores themes of redemption, friendship, and the enduring fight against despair. ['Animation', 'Action', 'Fantasy'] ['Yoko Hikasa', 'Nana Mizuki', 'Maaya Uchida'] ['magic', 'angel', 'god', 'demon', 'combat', 'anime']"
758935,Blindfire,"A police officer who while responding to a violent hostage call, kills the African American suspect only to later learn of his innocence. Sensing this was a set-up, and facing repercussions, he must track down the person responsible while examining his own accountability and the ingrained racism which brought him to this point.","['Crime', 'Drama', 'Thriller']","['Brian Geraghty', 'Sharon Leal', 'Bethany Joy Lenz']",[],83,2020,en,6.7,79,"A police officer who while responding to a violent hostage call, kills the African American suspect only to later learn of his innocence. Sensing this was a set-up, and facing repercussions, he must track down the person responsible while examining his own accountability and the ingrained racism which brought him to this point. ['Crime', 'Drama', 'Thriller'] ['Brian Geraghty', 'Sharon Leal', 'Bethany Joy Lenz'] []"
720145,Dragon Descendant: Magic Dragon Charm,"In order to release her father's seal, San Sheng, the daughter of the Dragon King, goes back 500 years to search for the Dragon Master, intending to change her father's sealed fate by killing him.","['Action', 'Fantasy']","['Benny Chan Ho-Man', 'Jiang Mengxuan', 'Sheng Yinghao']",[],85,2020,zh,8.0,1,"In order to release her father's seal, San Sheng, the daughter of the Dragon King, goes back 500 years to search for the Dragon Master, intending to change her father's sealed fate by killing him. ['Action', 'Fantasy'] ['Benny Chan Ho-Man', 'Jiang Mengxuan', 'Sheng Yinghao'] []"
682833,Ikko Mikke,"A young, egoistic couple are taught a valuable lesson when their souls get accidentally swapped and they find out what it`s like to walk in the other person`s shoes.","['Comedy', 'Drama', 'Family', 'Romance']","['Satinder Sartaaj', 'Aditi Sharma', 'Sardar Sohi']",[],130,2020,pa,8.8,2,"A young, egoistic couple are taught a valuable lesson when their souls get accidentally swapped and they find out what it`s like to walk in the other person`s shoes. ['Comedy', 'Drama', 'Family', 'Romance'] ['Satinder Sartaaj', 'Aditi Sharma', 'Sardar Sohi'] []"
1265417,Bleak Times,"Set to a backdrop of desolate snowy mountains, a young boy and his brother stumble into a surreal and twisted journey. Trying to escape their surroundings they are pursued by mysterious figures and have to confront themes of isolation, death and identity.","['Horror', 'Adventure', 'Animation']",['Jon Parkin'],"['surreal', 'art house', 'bleak', 'sheffield, england']",16,2020,en,10.0,1,"Set to a backdrop of desolate snowy mountains, a young boy and his brother stumble into a surreal and twisted journey. Trying to escape their surroundings they are pursued by mysterious figures and have to confront themes of isolation, death and identity. ['Horror', 'Adventure', 'Animation'] ['Jon Parkin'] ['surreal', 'art house', 'bleak', 'sheffield, england']"
690085,Italy Possessed: A Brief History of Exorcist Rip-Offs,"Feature length documentary including interviews with Sergio Martino, Alberto de Martino, Ovidio G. Assonitis and more.","['Documentary', 'Horror']","['Sergio Martino', 'Alberto De Martino', 'Pupi Avati']",[],88,2020,en,0.0,0,"Feature length documentary including interviews with Sergio Martino, Alberto de Martino, Ovidio G. Assonitis and more. ['Documentary', 'Horror'] ['Sergio Martino', 'Alberto De Martino', 'Pupi Avati'] []"
687517,The Memory Eraser,"Ryoichi Yoshimori is a university student. His girlfriend, Kyoko Sawada is a few years older but the pair don’t care as they are deeply in love. After Ryoichi proposes to Kyoko, she suddenly disappears. Several days later, Kyoko re-emerges but claims to have no memory of him. With the help of a classmate/lawyer Chiaki Takaharu and his childhood friend Maki Kawai, Ryoichi attempts to unravel the mystery that may be related to the rumours of a memory erasing individual known as Kiokuya.","['Drama', 'Romance']","['Ryosuke Yamada', 'Kyoko Yoshine', 'Misako Renbutsu']","['based on novel or book', 'urban legend', 'japanese folklore', 'last request']",105,2020,ja,5.3,3,"Ryoichi Yoshimori is a university student. His girlfriend, Kyoko Sawada is a few years older but the pair don’t care as they are deeply in love. After Ryoichi proposes to Kyoko, she suddenly disappears. Several days later, Kyoko re-emerges but claims to have no memory of him. With the help of a classmate/lawyer Chiaki Takaharu and his childhood friend Maki Kawai, Ryoichi attempts to unravel the mystery that may be related to the rumours of a memory erasing individual known as Kiokuya. ['Drama', 'Romance'] ['Ryosuke Yamada', 'Kyoko Yoshine', 'Misako Renbutsu'] ['based on novel or book', 'urban legend', 'japanese folklore', 'last request']"
789169,Holy Woman,"A magical realist comedy about Mortality, Mysticism and the metaphysics of facial hair in Hasidic Brooklyn",['Comedy'],"['Malky Goldman', 'Menashe Lustig', 'Gera Sandler']",['jewish culture'],21,2020,en,0.0,0,"A magical realist comedy about Mortality, Mysticism and the metaphysics of facial hair in Hasidic Brooklyn ['Comedy'] ['Malky Goldman', 'Menashe Lustig', 'Gera Sandler'] ['jewish culture']"
698369,Helmut Newton: The Bad and the Beautiful,"Women were clearly at the core of legendary photographer Helmut Newton's work. The stars of his iconic portraits and fashion editorials – from Catherine Deneuve to Grace Jones, Charlotte Rampling to Isabella Rossellini – finally give their own interpretation of the life and work of this controversial genius. A portrait by the portrayed. Provocative, unconventional, subversive, his depiction of women still sparks the question: were they subjects or objects?",['Documentary'],"['Helmut Newton', 'Isabella Rossellini', 'Grace Jones']",[],93,2020,de,6.2,15,"Women were clearly at the core of legendary photographer Helmut Newton's work. The stars of his iconic portraits and fashion editorials – from Catherine Deneuve to Grace Jones, Charlotte Rampling to Isabella Rossellini – finally give their own interpretation of the life and work of this controversial genius. A portrait by the portrayed. Provocative, unconventional, subversive, his depiction of women still sparks the question: were they subjects or objects? ['Documentary'] ['Helmut Newton', 'Isabella Rossellini', 'Grace Jones'] []"
436786,Clapboard Jungle: Surviving the Independent Film Business,"Following five years in the life and career of independent filmmaker Justin McConnell, this documentary explores the struggles of financing, attracting the right talent, working with practical effects and selling the finished product in the hope of turning a profit. Featuring interviews with a range of industry luminaries, not only are technical aspects and interpersonal skills discussed but also the emotional stamina and little-known tips needed to survive in the low budget film industry.",['Documentary'],"['Tim League', 'Guillermo del Toro', 'Michael Biehn']",[],98,2020,en,3.0,5,"Following five years in the life and career of independent filmmaker Justin McConnell, this documentary explores the struggles of financing, attracting the right talent, working with practical effects and selling the finished product in the hope of turning a profit. Featuring interviews with a range of industry luminaries, not only are technical aspects and interpersonal skills discussed but also the emotional stamina and little-known tips needed to survive in the low budget film industry. ['Documentary'] ['Tim League', 'Guillermo del Toro', 'Michael Biehn'] []"
594958,The Time Guardians,"Childless spouses writer Andrei and artist Olga adopt the eight-year-old Ksyusha. The director of the orphanage where the girl was brought up is Andrei Iren's ex-girlfriend. She still passionately loves Andrei and intends to return him at all costs, even if for this he will have to destroy his family happiness. Meanwhile, Andrei is writing a science fiction novel about the dark side of Petersburg. On the pages of his book, the city on the Neva turns into a phantasmagoric world, where time itself has stopped, and the streets are inhabited by soulless creatures. Suddenly, Ksenia enters the world of ""dark Petersburg"" from the novel by Andrey, where he meets a mysterious friend Paramon. Heroes are waiting for many dangerous adventures...",['Fantasy'],"['Kseniya Alexeeva', 'Pavel Trubiner', 'Lyubov Tolkalina']",[],90,2020,ru,3.563,8,"Childless spouses writer Andrei and artist Olga adopt the eight-year-old Ksyusha. The director of the orphanage where the girl was brought up is Andrei Iren's ex-girlfriend. She still passionately loves Andrei and intends to return him at all costs, even if for this he will have to destroy his family happiness. Meanwhile, Andrei is writing a science fiction novel about the dark side of Petersburg. On the pages of his book, the city on the Neva turns into a phantasmagoric world, where time itself has stopped, and the streets are inhabited by soulless creatures. Suddenly, Ksenia enters the world of ""dark Petersburg"" from the novel by Andrey, where he meets a mysterious friend Paramon. Heroes are waiting for many dangerous adventures... ['Fantasy'] ['Kseniya Alexeeva', 'Pavel Trubiner', 'Lyubov Tolkalina'] []"
946771,Pumpkin Call,"""CC"", a girl who recently broke up with her boyfriend She also had to be alone during social distancing. Until one day, ""Ken"", a young trainer, comes into her life.",['Romance'],"['Narupornkamol Chaisang', 'Ponlawit Ketprapakorn']",[],23,2020,th,0.0,0,"""CC"", a girl who recently broke up with her boyfriend She also had to be alone during social distancing. Until one day, ""Ken"", a young trainer, comes into her life. ['Romance'] ['Narupornkamol Chaisang', 'Ponlawit Ketprapakorn'] []"
